"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","OB_3m3","OB_3m2","OB_3m1","OB_12m1","OB_12m3","OB_29m3","OB_29m2","OB_29m1"
"Gbp3",366.757106027949,1.04903456064998,0.145013349618244,7.23405509500759,4.57411886145564e-14,5.57127677325298e-11,244.259506310323,238.716883811693,325.225280654459,232.546125265621,218.793609270069,621.897779230028,505.708622323044,546.909041358354
"Gbp6",211.485352458003,1.18295464424428,0.163340307006293,7.24227023889886,4.2854608750531e-14,5.57127677325298e-11,119.076509326283,140.04723850286,164.902959205078,166.492167505347,129.452885484791,329.986576734301,301.042820140913,340.881662764453
"Cyp2e1",36.7647110011447,2.66023964096461,0.367689457808612,7.23501744330484,4.55191440096314e-14,5.57127677325298e-11,12.2129753155162,9.54867535246771,11.9096581648112,27.1454620932631,22.7910009656322,60.2860092110742,79.0508124830454,71.1730944233474
"Pcdhb6",292.10032863559,1.10891697540745,0.153858158121913,7.20739796279621,5.6621374255883e-14,6.40387742834037e-11,225.940043337049,178.241939912731,162.15457655166,316.697057754736,246.142810428828,412.483220917876,376.844969097257,418.298011084586
"Serpina3n",344.96172461014,0.980634696510616,0.136592521829377,7.1792707490646,7.0832228971085e-14,7.47705009018773e-11,219.833555679291,238.716883811693,246.438311256478,288.646746925031,371.037495720493,475.942177982165,480.802201951673,438.276423554297
"Oasl2",145.469169801169,1.80129117181057,0.253326594670569,7.11054902922059,1.22124532708767e-13,1.20857490681914e-10,56.4850108342623,63.6578356831181,97.1095204207681,121.249730683242,63.8148027037702,339.505420293944,204.665802182131,217.265235608113
"Sox11",754.673825585618,-0.85967423589536,0.122325410789347,-7.02776496189971,2.33146835171283e-13,2.17155705182476e-10,1189.23847134839,907.919881430472,933.533974610969,710.306258107052,630.8549067287,534.641713266632,549.024136012384,581.871263180349
"Unc13c",621.234893704841,-0.838564710764993,0.120316427789779,-6.96966096957403,3.65707464311527e-13,3.2170066610604e-10,835.062187198418,852.219275207743,802.527734798046,615.297140780631,470.406259930649,443.419462486717,460.227332949237,490.71975628729
"Xdh",139.385051912451,1.28329096289443,0.185188222327078,6.92965754932238,4.97601959636995e-13,4.14685759415378e-10,88.5440710374923,86.7338011182484,74.2063316422851,119.440033210358,143.12748606417,222.899586688314,184.090933179695,196.038172359045
"Marcksl1",1890.46374911071,-0.599683677200218,0.0878999086295283,-6.82234699159591,1.12687636999453e-12,8.92148022124672e-10,2221.2348855095,2399.90040525355,2322.38334213818,1732.78533028663,1862.48059891146,1558.71063289159,1471.64457759532,1554.57022029943
"Lgals3bp",300.287656325961,1.07362941564798,0.160428415796274,6.69226464849824,2.98561175782197e-12,2.14882620787969e-09,178.614763989424,179.03766285877,252.851204114453,229.831579056294,274.403651626212,475.148941018861,435.320912577866,377.092535365805
"Usp18",55.9847349757862,1.97443387420815,0.294774073109568,6.69812596942421,2.85838019919993e-12,2.14882620787969e-09,19.8460848877138,21.4845195430524,35.7289744944336,38.9084956670105,25.5259210815081,118.192307532238,92.0454665898474,96.1461100104868
"Clca1",401.44869539711,-0.857744725254277,0.129161215673559,-6.64088457809298,4.36517488822119e-12,3.00513822522149e-09,577.063083658139,498.122564220399,499.28951537093,399.94314150741,372.860775797743,310.155652651711,254.478642924872,299.676187045673
"Parp14",251.90103550788,0.954092334352189,0.147860976549183,6.45263109049486,1.71391789649533e-11,1.1307573322128e-08,207.620580363775,194.15639883351,163.070704102799,199.971570753705,161.360286836676,356.16339652332,359.518763621521,373.346583027735
"Cd24a",333.994081045103,-0.895321495894298,0.138910034502454,-6.4453334786155,1.80586656739479e-11,1.14376364912516e-08,503.785231765042,424.120330238774,429.663821484342,327.555242592042,258.905770969582,231.625193284653,249.064203713705,247.23285431268
"Trf",1486.23413973467,0.623458999294826,0.098483997723961,6.33056144859501,4.07744948915933e-11,2.48316673889803e-08,1207.55793432166,1197.56303378866,1223.94640832213,1385.32341549286,1283.58917438441,1759.3995846074,2069.39866650822,1763.09490045204
"Lyz2",169.749664700122,1.04181457768764,0.166203646820748,6.26830155424475,6.30537844159562e-11,3.69775415719352e-08,119.076509326283,123.337056636041,119.096581648112,110.391545845937,139.480925909669,229.245482394743,266.390409189441,250.978806650751
"B2m",940.866662508647,0.700907248405509,0.112943641920031,6.20581412543596,9.72570912693982e-11,5.49988851128447e-08,870.174491230527,692.278963053909,797.03096949121,731.11777904522,615.35702607207,1284.25064358854,1316.79161615593,1219.93181143176
"Dcx",3549.81747047054,-0.605301223012141,0.0990332951740116,-6.11209817817901,1.84845028172731e-10,1.00925385382311e-07,4778.3265921957,4497.42609101229,4004.39352602998,3385.03912302991,3003.85392727033,2727.1486798378,2870.735669761,3131.61615462729
"Ifit3",430.105486487368,1.08104272322611,0.177822548613725,6.07933432319882,2.30861552097394e-10,1.21848727197005e-07,291.584785657949,267.362909869096,381.109061273958,279.59825956061,233.379849888074,821.000257019234,477.553538424973,689.255230205048
"Dpysl3",711.662661960573,-0.659182968360073,0.108900505666851,-6.05307536749782,2.7565727478418e-10,1.40798622223636e-07,832.008943369539,966.803379437356,870.321173582356,642.442602873894,686.464949084842,538.60789808315,601.002752439592,555.649596813852
"Tubb2b",1127.74415263127,-0.715749260586708,0.118980438634798,-6.01568853501748,3.54385631951004e-10,1.75354440509756e-07,1242.67023835377,1368.64346718704,1592.22968388014,1002.57239997785,1253.50505310977,890.011872826648,813.248769517357,859.071736197597
"Bcas1",1585.29643142373,0.576265830030824,0.0970096002606001,5.94029692404444,5.85504311700902e-10,2.80935614287033e-07,1199.92482474946,1384.55792610782,1367.77843385101,1404.32523895815,1419.42354013957,1890.2836835525,2118.12861940872,1897.9491846226
"Neat1",329.539708483636,0.799175523066742,0.137452866997522,5.8141786382757,1.33793842671537e-09,6.23085795547386e-07,225.940043337049,272.932970491369,257.431841870149,289.551595661473,269.845451433085,496.566339028058,408.248716522029,415.800709525872
"Oprd1",382.883867970734,0.714915137639837,0.125488950877057,5.69703653304306,2.83940915224434e-09,1.28454870047534e-06,254.9458597114,287.25598352007,288.580178608886,399.94314150741,462.201499583021,458.490964789485,455.895781580303,455.757534465295
"Mpeg1",271.479917616099,0.801879616926734,0.140867472800338,5.69243985844267,2.92363000475859e-09,1.28590993042632e-06,215.253689935973,187.790615265198,228.115760233691,225.307335374084,220.61688934732,388.686112018768,371.43052988609,334.638408867668
"Tnc",134.090605843349,-1.06585409602141,0.189047960336475,-5.63800896938727,4.12573863961541e-09,1.76559312485596e-06,175.561520160545,194.952121779549,172.231979614193,114.010940791705,155.890446604924,83.2898811468788,93.1283544320809,83.6596022169171
"Pcdhb8",135.123433813153,1.0978459820751,0.195027159972669,5.62919535017047,4.36107638890348e-09,1.8171916721552e-06,74.8044738075366,93.0995846865602,97.1095204207681,98.6285122721893,142.215846025545,177.685079780008,185.173821021928,212.270632490685
"Islr2",350.724796939508,-0.741370150382046,0.132228719382656,-5.60672563300414,5.02172303740167e-09,2.03881955318508e-06,433.560623700824,471.863707001113,456.231520467382,296.79038555301,327.278773866479,237.177852027779,286.965278191877,295.930234707602
"Fabp7",2797.33279784844,-0.646246841584748,0.116026975139877,-5.5697982370536,6.32445051884645e-09,2.50353373788537e-06,3280.71049413053,3426.38300564383,4160.13520972366,2439.47219344791,2120.47472984242,2136.98037913992,2179.85322641603,2634.65314444321
"Ifi44",38.4189923453651,1.83278607539877,0.333715414159488,5.49206299030244,1.02291177750402e-08,3.95043538658504e-06,15.2662191443952,23.0759654351303,21.0709336762044,11.7630335737474,19.1444408111311,74.5642745505391,56.3101677961419,86.1569037756311
"Camk4",1859.81588502755,-0.546124442551034,0.100062611473631,-5.4578271994725,1.26160084601423e-08,4.64562506878822e-06,2470.07425756315,2153.22629198147,2126.33204619437,1843.17687613257,1665.5663505684,1462.72896033185,1495.46811012446,1661.95418732413
"Pcdhb3",196.480087622276,0.909026631961996,0.166437591817593,5.46166657444936,1.23235039950487e-08,4.64562506878822e-06,154.188813358392,136.864346718704,119.096581648112,218.068545482547,177.769807531931,229.245482394743,279.385063296243,257.222060547536
"Ly6a",77.3407178577416,1.35062566344077,0.247977880262893,5.44655701552457,1.35141335899647e-08,4.86324525598865e-06,61.0648765775809,43.7647620321437,34.8128469432942,59.7200166051789,73.8428431286484,130.090861981792,118.034774803451,97.3947607898438
"Clec1a",184.268982165723,0.943791220411305,0.173683824854814,5.43396151714322,1.45914162974492e-08,5.13423301452912e-06,109.916777839646,136.864346718704,137.419132670898,163.777621296021,179.593087609182,259.38848700028,202.500026497664,284.69237769339
"Pisd-ps2",337.96244220123,0.861363859819765,0.162249468321354,5.30888556203916,3.09676653209578e-08,1.06596089715662e-05,270.212078855795,181.424831696887,307.818857182812,290.456444397915,279.873491857964,439.453277670199,453.730005895836,480.730550052434
"Igfbpl1",51.4221722697246,-1.50774350907716,0.287587960962985,-5.2427212322397,4.58018984961228e-08,1.54303672508002e-05,82.4375833797342,72.4107880895468,72.3740765400064,47.0521342949894,56.5216823947679,20.6241610458938,32.486635267005,27.4703171458534
"Vcan",832.595923521799,-0.603611351752707,0.115380978662034,-5.23146326848868,4.89333502606826e-08,1.61418889172427e-05,1170.91900837511,1068.65591653034,926.204954201854,758.263241138483,656.380827810208,659.973153468601,729.866405665378,690.503880984405
"Agxt2l1",468.539570057265,0.616384814217143,0.11932489997926,5.16560092926353,7.18569279634096e-08,2.32200530076046e-05,369.442503294364,387.517074720981,371.947785762565,477.760132841431,406.591457226879,540.194372009757,604.251415966292,590.611818635848
"H2-D1",407.377285331437,0.711085416941865,0.13846306805035,5.13556016744688,8.54903112745831e-08,2.7073071774435e-05,270.212078855795,344.548035634877,377.444551069401,313.077662808968,313.604173287099,483.081310651897,573.930556383754,583.119913959706
"H2-T24",35.3186778677202,1.82460845268145,0.356553668420846,5.1173458984801,9.49425917884383e-08,2.94768823211399e-05,16.7928410588347,15.9144589207795,17.4064234716471,36.1939494576842,18.2328007725058,53.9401135046453,54.1443921116749,69.9244436439904
"Trim30a",65.3680005555108,1.41593318231802,0.277569238482134,5.10118913054252,1.04167748649076e-07,3.17190794636435e-05,51.9051450909437,30.2374719494811,34.8128469432942,60.624865341621,43.7587218540139,123.744966275363,77.9679246408119,99.8920623485577
"Fmo2",45.7971814802857,1.62081906994343,0.31833392529728,5.09156876204699,1.10066734837488e-07,3.28829562154112e-05,15.2662191443952,27.0545801653252,25.651571431901,49.7666805043157,32.8190413905104,65.8386679541994,88.7968030631469,61.1838881884916
"Ddx60",62.3803002119202,1.27086691092211,0.251266333360976,5.05784795727628,1.33405637647854e-07,3.91174975280764e-05,42.7454136043066,43.7647620321437,36.6451020455729,43.432739349221,34.642321467761,91.2222507799149,94.2112422743144,112.378570142127
"I830012O16Rik",292.079194349103,0.935710493322115,0.185821511223238,5.03553376120159,1.51409986770545e-07,4.35895587368148e-05,167.928410588347,224.393870782991,258.347969421289,262.40613356821,170.476687222929,477.528651908772,333.529455407918,442.022375892368
"Zfp57",80.0134886593796,-1.16755821005993,0.232134316909645,-5.02966655513661,1.56521127392395e-07,4.42563487701997e-05,125.182996984041,109.01404360734,116.348198994694,73.2927476518104,60.1682425492691,52.3536395780381,40.0668501626394,63.6811897472056
"Rtp4",54.8624408340946,1.51010286773595,0.303538911229537,4.97498940619843,2.12903192409186e-07,5.9142265765036e-05,16.7928410588347,35.8075325717539,38.4773571478515,49.7666805043157,29.1724812360092,95.1884355964329,72.5534854296444,101.140713127915
"Ifi204",28.7112527998356,1.88216667378337,0.379051086696833,4.9654696684427,2.24545700477918e-07,6.13009762304717e-05,12.2129753155162,14.3230130287016,17.4064234716471,9.04848736442104,13.6746005793793,69.0116158074139,46.5641772160404,47.4487296155649
"S100a5",839.712496618696,-0.66634149946958,0.135871379896379,-4.90420793531176,3.15581702103884e-07,8.46935706968289e-05,1177.02549603287,960.437595869044,1057.21119401478,780.884459549536,739.340071325109,828.93262665227,578.262107752688,595.606421753276
"Sp100",108.748209926809,1.04806794417673,0.214137741524406,4.89436349106764,3.33198888036179e-07,8.79311865527477e-05,58.0116327487018,87.5295240642874,84.2837347048176,74.1975963882525,79.3126833604001,130.090861981792,166.764727703959,189.79491846226
"Ifi203",33.988535497875,1.78148108946696,0.364488715841985,4.88761657641899,3.45817206870436e-07,8.97650762883029e-05,13.7395972299557,20.6887965970134,16.4902959205078,20.8115209381684,20.0560808497564,53.1468765413417,43.3155136893399,83.6596022169171
"St8sia2",32.0661233775518,-1.8208986342389,0.374221918767636,-4.86582571174711,3.89800598243895e-07,9.9550043106352e-05,44.2720355187461,64.4535586291571,56.799908170638,22.6212184110526,20.0560808497564,9.51884355964329,23.823532529137,14.9838093522837
"Mex3a",181.058021989474,-0.757903909592541,0.157147419621868,-4.82288485179222,4.92798970297414e-07,0.000123856807868084,250.365993968082,217.23236426864,221.702867375716,175.540654869768,177.769807531931,134.05704679831,133.19520459472,138.600236508624
"Stat1",823.783713776363,0.575971092929703,0.119572859050983,4.81690491890073,5.09076896193505e-07,0.000125948805848874,674.766886182269,736.839448032092,722.824637848925,732.022627781662,536.955982750295,1077.2157961663,1007.08569327715,1102.55863817221
"Gm98",449.064004425678,0.6802894410588,0.142123121771437,4.7866204497875,5.9980308431129e-07,0.00014611203133823,335.856821176695,397.065750073449,278.502775546354,456.948611903262,502.313661282534,548.919978606096,593.422537543957,479.481899273077
"Gm4951",37.8025637104823,1.60101118868846,0.335225996095369,4.7759159711259,6.35453958119925e-07,0.000150175790639864,12.2129753155162,25.4631342732472,26.5676989830403,18.0969747288421,16.4095206952552,60.2860092110742,58.4759434806089,84.9082529962741
"Acer2",62.2332100355933,1.48988924715825,0.31192971060097,4.77636209865294,6.33928203708223e-07,0.000150175790639864,25.9525725454719,40.5818702479878,33.8967193921549,76.9121425975788,31.9074013518851,73.7710375872355,113.703223434517,101.140713127915
"Trim66",425.542875866689,0.622817141596233,0.131625455649615,4.73173778219742,8.05412860849231e-07,0.000187542753510099,296.164651401267,346.139481526955,345.380086779524,481.379527787199,410.23801738138,544.160556826275,533.863706221115,447.016979009796
"H2-K1",286.177537356759,0.81437521403065,0.1722779133997,4.72710168099859,8.25598594378363e-07,0.000189456929614304,160.29530101615,217.23236426864,291.328561262304,199.066722017263,233.379849888074,391.859059871982,426.657809839998,369.600630689664
"Tgtp2",70.5306360682835,1.23228548870164,0.261377843531607,4.71457516081551,8.82606053131951e-07,0.000196833580919596,47.3252793476252,37.3989784638319,61.3805459263346,42.5278906127789,30.9957613132598,95.9816725597365,105.040120696649,143.594839626052
"Slfn2",35.7824215927151,1.60327114474503,0.339947970739021,4.71622507779542,8.74886191715163e-07,0.000196833580919596,15.2662191443952,20.6887965970134,25.651571431901,15.3824285195158,16.4095206952552,49.9739286881273,61.7246070073094,81.1623006582032
"Abca13",32.743933646728,1.93162213382223,0.41787066501223,4.62253585990704,1.43428587184857e-06,0.000315423367984032,19.8460848877138,16.7101818668185,13.7419132670898,19.0018234652842,4.55820019312644,88.842539890004,36.818186635939,62.4325389678486
"Snora7a",35.331855057437,2.18572694351006,0.473800706927963,4.61317788587087,1.50611867133499e-06,0.000326683329341345,16.7928410588347,11.1401212445457,18.3225510227864,14.4775797830737,16.4095206952552,135.643520724917,41.1497380048729,28.7189679252104
"Nnat",803.094366171477,-0.518655271417176,0.113079473342497,-4.58664385397572,1.72910032292251e-06,0.000369980736664256,867.121247401648,1047.17139698729,917.043678690461,743.78566135541,866.96967673265,629.830148863064,689.799555502738,663.033563838552
"Lgals9",70.1681119109794,1.08513409220059,0.237248720671095,4.57382484142007,1.84787834145439e-06,0.000388363242481774,39.6921697754276,46.9476538162996,52.2192704149413,61.5297140780631,62.9031626651449,103.120805229469,88.7968030631469,106.135316245343
"Pcdhb9",220.403801649993,0.751190788554557,0.164297432207529,4.57213955483921,1.86406507696191e-06,0.000388363242481774,158.76867910171,159.940312153834,188.7222755347,232.546125265621,169.565047184304,314.915074431532,281.55083898071,257.222060547536
"Pcdhb5",131.975180496417,0.899776228020443,0.197070139039932,4.56576644439331,1.926517635642e-06,0.000396162081074746,85.4908272086132,106.626874769223,75.1224591934244,129.393369311221,155.890446604924,145.955601247864,186.256708864162,171.065156771905
"Gbp10",166.853337924275,0.797234935832562,0.174937155860126,4.55726476123807,2.01296481705526e-06,0.000408631857862218,137.395972299557,125.724225474158,140.167515324316,137.5370079392,92.9872839397794,213.38074312867,240.401100975837,247.23285431268
"Sulf1",618.995409402108,0.566747362907632,0.124874249993278,4.53854467945265,2.21664374788766e-06,0.000444282748152572,497.678744107284,521.198529655529,471.805688836751,682.255947277346,566.128463986304,638.555755459404,808.917218148423,765.422927745824
"Dusp4",175.114408179235,-0.866533933083138,0.192986966937441,-4.49011633704796,2.83952441093582e-06,0.000562012869034473,290.058163743509,204.500797132017,164.902959205078,186.398839707073,197.825888381688,120.572018422148,118.034774803451,118.621824038912
"9930111J21Rik1",83.1245432563066,1.09052952971784,0.243370700396688,4.48094009648781,2.97511614788526e-06,0.000581580112168089,58.0116327487018,57.2920521148063,50.3870153126627,83.2460837526736,65.6380827810208,120.572018422148,146.189858701522,83.6596022169171
"Dnahc11",1383.72324639883,0.475555010482243,0.106868808046179,4.44989533594078,3.48142617423441e-06,0.000672254902961314,1091.53466882426,1144.24959640405,1170.81101035605,1600.67741476608,1317.31985581354,1469.86809300158,1540.94939949827,1734.37593252683
"Slfn8",48.7211402269512,1.30294001061732,0.295675772437553,4.40665124462473,4.32614187784175e-06,0.000825302777033087,27.4791944599114,36.6032555177929,25.651571431901,47.0521342949894,30.0841212746345,85.6695920367896,66.0561583762434,71.1730944233474
"D0H4S114",674.339793149726,-0.45790300223186,0.104182619234707,-4.39519572070151,4.58089468735601e-06,0.000863498648566607,766.36420104864,843.466322801315,846.501857252733,574.578947640736,569.775024140805,584.615641954759,582.593659121622,626.8226912372
"Il33",340.207569474934,0.679459591242658,0.154758920787075,4.39043893422786,4.69084734833203e-06,0.000873822081335169,314.484114374541,213.253749538446,280.335030648632,359.224948367515,270.757091471711,423.588538404126,417.99470710213,442.022375892368
"Ctss",1125.26858932724,0.491127782944627,0.112017950422672,4.38436680095894,4.83488094360496e-06,0.000890180289081871,987.724378642371,861.767950560211,1103.93369912288,1027.00331586179,872.439516964401,1365.95405080881,1369.85312042538,1413.47268223209
"Gfap",2915.11732942818,0.43843620117382,0.100264839300246,4.37278116868976,5.12153223097833e-06,0.000932118866038056,2367.7905892957,2704.66229358648,2675.09244932682,2403.27824399023,2661.98891278584,3437.09576199453,3866.99248461582,3204.03789982999
"Kctd12",4717.5992451617,-0.421365549537035,0.0967595509126742,-4.35476958669763,5.59972877223203e-06,0.00100756937931275,5785.89705572579,5728.40948853459,5136.72717923818,4650.92250531241,4003.92304964227,3821.02245223348,4408.43640573257,4205.45582487428
"Mndal",32.6941003285268,1.76031528563535,0.405198572078477,4.34432746543446,5.89623161029174e-06,0.00104899922828494,19.8460848877138,13.5272900826626,18.3225510227864,28.9551595661473,7.29312030900231,43.6280329816984,56.3101677961419,73.6703959820613
"Xaf1",48.2649860399602,1.20977889164522,0.278665317350581,4.34133283304585,5.98399912354886e-06,0.0010527849124697,30.5324382887904,29.4417490034421,32.9805918410156,38.0036469305684,41.023801738138,77.7372224037535,71.4705975874109,64.9298405265625
"Ifi27l1",138.554220567378,0.846951002618083,0.195327744215843,4.33605070297734,6.14186546998852e-06,0.00105706845491085,73.277851893097,116.971273067729,120.012709199251,105.867302163726,123.071405214414,176.098605853401,213.328904919999,179.805712227404
"Gbp2",137.6358036038,0.7543772427262,0.17394607747137,4.33684538158305,6.11786291915273e-06,0.00105706845491085,103.810290181887,109.01404360734,120.012709199251,108.581848373052,94.81056401703,180.064790669919,186.256708864162,198.535473917759
"Nlrp10",123.355905049211,0.80292205934178,0.185487193996916,4.32871963848421,6.36758502858825e-06,0.00108413270260932,77.8577176364156,95.4867535246771,85.1998622559569,141.156402884968,132.187805600667,156.267681770811,145.106970859289,153.584045860908
"Eif2ak2",408.672787504995,0.552001543482546,0.128457361408982,4.29715772944367,7.43324162311154e-06,0.00125210582830158,390.815210096518,350.913819203188,325.225280654459,342.937671111557,299.017932669095,487.047495468415,500.294183111876,573.13070772485
"Itgb2",124.455038795632,0.816813454535898,0.190370302438396,4.29065586424762,7.67301859605496e-06,0.00127889027842036,88.5440710374923,101.05681414695,87.9482449093749,113.106092055263,113.955004828161,154.681207844203,192.754035917563,143.594839626052
"Cxcl12",772.365256288852,0.472427814346966,0.110286612029972,4.28363702222148,7.94015599425713e-06,0.00130962947930278,706.825946385499,623.051066748518,560.670061297265,845.128719836925,832.327355264889,874.940370523879,903.128460422738,832.8500698311
"Eya4",75.8583035314633,0.96157724363078,0.224683546248747,4.27969586418321,8.09403084645055e-06,0.00132124623116184,56.4850108342623,57.2920521148063,50.3870153126627,63.3394115509473,61.0798825878943,115.019359679023,99.6256814854819,103.638014686629
"Sfrp2",62.7802000384398,-1.11558801854713,0.261008326455009,-4.27414724158014,8.31550502278233e-06,0.00134354802582383,96.1771806096899,92.3038617405212,86.1159898070963,63.3394115509473,37.3772415836368,38.0753742385732,47.6470650582739,41.2054757187801
"Efnb2",972.476093455783,-0.467085165379396,0.109760592360221,-4.2554905666551,9.10345407523216e-06,0.00145600092754774,1262.51632324148,1024.8911544982,1179.97228586745,968.188147993051,841.443755651141,818.620546129323,866.310273786799,817.866260478816
"Mobp",1906.44009418344,0.429276284326175,0.100971403729555,4.25146396375712,9.28263480415303e-06,0.00146981239488959,1645.6984237658,1643.16788357049,1618.79738286318,1732.78533028663,2003.78480489838,2136.98037913992,2446.24363560547,2024.06291333765
"Ptgds",9198.06327462468,-0.436977539805105,0.103044999515581,-4.24064769624296,9.78078523083958e-06,0.001533355973714,9729.16146072307,11654.9539906329,9996.78383803228,8801.46365937234,10216.7499128736,7523.05935997141,8480.09469253053,7182.2392828613
"Nlrc5",33.3762288713002,1.43827980076385,0.341917166765172,4.20651532174066,1.15256925339313e-05,0.0017891942704144,19.8460848877138,20.6887965970134,19.2386785739258,28.0503108297052,17.3211607338805,53.9401135046453,61.7246070073094,46.200078836208
"C4a",48.0909749791004,1.27511272166456,0.304452182248012,4.18822000962315,1.25795080003765e-05,0.00193382455998022,22.8993287165928,23.0759654351303,43.0579949035481,42.5278906127789,34.642321467761,66.631904917503,84.4652516942129,67.4271420852765
"Pcdh18",247.321726377596,-0.582076169298278,0.140680088584955,-4.13758745216293,1.59966686679169e-05,0.00243549280469035,303.797760973465,272.932970491369,303.238219427116,258.786738622442,253.43593073783,191.170108156169,207.914465708832,187.297616903546
"Tfrc",1647.40380710445,-0.475036907033367,0.115755209113947,-4.10380587335598,1.87506397202331e-05,0.00282759646981114,2279.24651825821,1935.99392771283,1854.24216350599,1501.14405375745,1247.12357283939,1482.55988441444,1291.88519578456,1587.03514056271
"Zfp951",75.1700303881272,1.059255851977,0.25826099145064,4.10149378745588,1.89547823243874e-05,0.00283141531438066,58.0116327487018,44.5604849781827,56.799908170638,64.2442602873894,46.4936419698897,98.3613834496473,85.5481395364464,147.340791964123
"Tgm2",220.304362457157,0.686561691290723,0.167925781023524,4.08848294232169,2.01436132143407e-05,0.00298087823958757,169.455032502787,151.187359747405,180.477127574446,190.018234652842,267.11053131721,265.734382706709,299.959932298679,238.492298857182
"F5",82.1212338840206,1.07205617249579,0.262602218052119,4.08243380595903,2.07202072990409e-05,0.00303781261456494,70.224608064218,58.0877750608453,30.2322091875976,78.721840070463,92.9872839397794,103.120805229469,129.94654106802,93.6488084517729
"Zbbx",122.778738739373,-0.827283211285728,0.203534516770751,-4.06458434869566,2.2514593462919e-05,0.0032706061733198,193.880983133819,148.00446796325,152.077173489127,114.915789528147,94.81056401703,80.1169332936644,82.2994760097459,116.124522480198
"Col11a1",497.701641961004,-0.483835451879638,0.119214033901926,-4.05854441833314,2.31545809776801e-05,0.00333299668364169,606.06890003249,613.502391396051,581.740994973469,479.569830314315,410.23801738138,392.652296835286,464.558884318171,433.281820436869
"Col6a6",22.6120148333944,1.74100741447176,0.429552484420068,4.05307262236479,2.37492825030383e-05,0.00338780305543341,7.63310957219761,12.7315671366236,13.7419132670898,17.1921259924,10.9396804635035,28.5565306789299,47.6470650582739,42.454126498137
"Necab2",469.877939130776,-0.502151015233706,0.124005410082983,-4.04942828621489,2.41533994065346e-05,0.00341468684109883,519.051450909437,526.768590277802,547.844275581314,476.855284104989,563.393543870428,369.648424899481,415.828931417663,339.633011985096
"Hapln2",155.351504539748,0.736212152894807,0.182169544551926,4.04135693870035,2.50718384520177e-05,0.0035131636287544,148.082325700634,97.8739223627941,120.012709199251,127.583671838337,150.420606373173,208.621321348849,207.914465708832,182.303013786118
"2810047C21Rik1",12.1875072323875,2.61980947201002,0.648671882975296,4.03872827043713,2.53780590542263e-05,0.00352487883390017,4.57986574331856,2.38716883811693,3.66451020455729,9.95333610086314,13.6746005793793,14.2782653394649,22.7406446869035,26.2216663664964
"Esyt3",36.5750160759657,-1.41122211767919,0.349774311462499,-4.03466484367733,2.58584283172603e-05,0.00356036829543912,30.5324382887904,53.3134373846114,59.5482908240559,48.8618317678736,45.5820019312644,19.0376871192866,19.491981160203,16.2324601316406
