"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","OB_3m3","OB_3m2","OB_3m1","OB_12m1","OB_12m3","OB_29m3","OB_29m2","OB_29m1"
"Marcksl1",1890.46374911071,-0.365712398993404,0.0975444110057667,-3.74918865389206,0.000177407595894631,0.0540979556707374,2221.2348855095,2399.90040525355,2322.38334213818,1732.78533028663,1862.48059891146,1558.71063289159,1471.64457759532,1554.57022029943
"Atn1",2968.59527442132,0.540290457441494,0.14370592736518,3.75969500595843,0.000170120628509865,0.0540979556707374,2140.32392404421,2880.51706466109,2505.60885236605,3187.78209848553,4117.87805447043,3115.83479185657,3241.08331180486,2559.73409768179
"Slco1a4",739.586613090774,-0.499101940773525,0.133025881209327,-3.7519160650261,0.000175488221431457,0.0540979556707374,810.636236567386,814.024573797873,840.088964394758,662.34927507562,500.490381205284,706.774134303514,805.668554621723,776.660784760036
"Clip3",5104.75125059194,0.433612983050739,0.115044631869685,3.769084884742,0.000163847163313561,0.0540979556707374,4024.17536646258,4927.11648187334,4221.51575565,5591.06034247576,6277.55330597374,5590.73411736383,5428.51675311653,4777.33788181977
"Islr2",350.724796939508,-0.543443745006745,0.145570979012856,-3.73318740240629,0.000189071810541415,0.0546470052412063,433.560623700824,471.863707001113,456.231520467382,296.79038555301,327.278773866479,237.177852027779,286.965278191877,295.930234707602
"Csdc2",4206.80276793424,0.48965740492647,0.132058931360632,3.70787041725555,0.000209009556117057,0.0572301166157363,3599.77447424839,4031.13244463345,3509.68464841474,4342.36908618566,6088.8438179783,4107.38099598608,4265.49521055775,3709.74146546956
"Slc6a17",3455.71292607139,0.477814386787958,0.128679354835315,3.71321714660031,0.00020464115706334,0.0572301166157363,3079.19640142451,3100.93232071389,2976.49841365166,3651.96950028033,4849.01336544791,3630.64558104061,3463.07531946273,2894.37250654946
"Pom121",678.132677914146,0.544213809895643,0.147059598934656,3.70063439474941,0.000215061142285626,0.0573772098841522,482.412524962889,672.385889402935,561.586188848404,759.168089874925,918.021518895666,646.48812509244,740.695284087713,644.303802148197
"Inpp5j",2407.46980428926,0.476690613730181,0.129935287973502,3.66867708660787,0.000243808789935156,0.0634207614818825,1783.09439606536,2313.96232708134,2096.09983700677,2510.0503948904,3244.5268974674,2481.24522121368,2489.55914929481,2341.22021129432
"Slc25a23",2941.77335963681,0.480205954668419,0.131394787701271,3.65468039539115,0.000257502554190183,0.0653491238133867,2172.38298424744,2874.15128109278,2501.02821461035,3102.72631725997,3925.52200632049,3083.31207636112,3106.80521936791,2768.25877783441
"H3f3b",2526.85056787602,-0.391681642165049,0.108119349185646,-3.62267850403457,0.000291568120288053,0.0722325307523141,2900.58163743509,2644.98307263356,2949.01458711748,2175.25636240682,2139.61917065355,2561.36215450735,2199.34520757624,2644.64235067807
"Rp2h",319.072824127447,-0.62474291808644,0.17364022589237,-3.59791583359079,0.000320777381946717,0.0776206664919905,467.146305818494,334.999360282409,342.631704126106,276.883713351284,214.235409076943,291.911202495728,298.877044456446,325.89785341217
"Vamp2",9292.49731592843,0.40029781185624,0.11245148027032,3.55973803896553,0.000371224913397879,0.0850743248790598,7662.11538857196,8941.53874463997,7615.76833262118,9982.29126042929,11332.597320151,10486.5926548737,9518.58413323245,8800.49069290794
"Fnbp1l",1779.32522329758,-0.4542852475985,0.127654137730445,-3.55871933080439,0.000372667510931085,0.0850743248790598,2299.09260314592,1863.58313962328,2149.23523497285,1719.21259924,1348.3156171268,1562.67681770811,1559.35849281624,1733.12728174748
"Vwf",283.205626732897,0.643396214087976,0.180917124171468,3.55630356736261,0.000376109461262542,0.0850743248790598,134.342728470678,173.467602236497,161.238449000521,260.596436095326,232.468209849449,425.968249294037,515.454612903145,362.108726013522
"Rnf44",1378.51840876089,0.435709062343423,0.123082364758525,3.53997961607448,0.00040015793790004,0.0862549395285971,1143.4398139152,1250.87647117327,1254.17861750973,1430.56585231497,1863.39223895009,1434.17242965292,1325.4547188938,1326.0671276771
"Neurl1b",628.876298151806,0.444996931105985,0.126408997237723,3.52029476405963,0.000431067453674873,0.0862549395285971,493.098878363965,583.264919446569,548.760403132454,703.972316951957,776.717312908746,665.525812211727,670.307574342536,589.363167856491
"Dpysl3",711.662661960573,-0.424410947424699,0.120210602343575,-3.53056169048787,0.00041467830039535,0.0862549395285971,832.008943369539,966.803379437356,870.321173582356,642.442602873894,686.464949084842,538.60789808315,601.002752439592,555.649596813852
"Parm1",381.85545070997,0.502689171823996,0.141893295615462,3.54272673450556,0.000396012829590602,0.0862549395285971,287.00491991463,347.730927419033,323.393025552181,419.849813709136,490.462340780405,392.652296835286,410.414492206496,383.33578926259
"Shank1",9653.3524666857,0.471797430036792,0.133710372375677,3.52850285025919,0.000417917446524282,0.0862549395285971,7335.4182988819,9192.19147264225,8478.76048579442,10061.0131004998,13066.5366736163,9684.63008497375,10821.2982074393,8586.9714096379
"Tmsb4x",1815.69388926796,-0.487252431946013,0.138275760452596,-3.52377329440221,0.000425448094036886,0.0862549395285971,2367.7905892957,1723.53590112042,2271.08019927438,1617.86954075848,1403.92565948294,1825.2382525616,1535.5349602871,1780.57601136304
"Rab6b",5573.40841110955,0.326041121121578,0.0930566829149078,3.50368303391723,0.000458871187073662,0.0900859377641784,4744.74091007803,5166.62908863107,5006.63706697639,6138.49382802323,6334.07498836851,5900.09653305223,5929.89382407064,5366.70104967627
"Col1a1",291.322079962193,-0.760501039623185,0.21912432336372,-3.47063725262871,0.000519224909677678,0.0982365952188842,319.06398011786,375.581230530397,301.405964324837,164.682470032463,227.910009656322,284.772069825995,429.906473366699,227.254441842969
"Mll2",6552.59415407661,0.478193446596163,0.137783548778236,3.47061351544821,0.000519270806058494,0.0982365952188842,5271.42547055967,6240.85506578369,5036.86927616399,6646.11396916725,8726.21844972126,7334.26896270516,7313.82448644505,5851.17755206677
"Cdk5r2",825.902389709445,0.483489934736277,0.141662185026185,3.41297809748528,0.000642571062779616,0.10199389712815,653.394179380115,736.839448032092,775.960035815006,864.130543302209,1159.60612913137,860.662105184414,834.906526362027,721.72015046833
"D10Bwg1379e",1674.09265777161,0.363064927936799,0.106435587317966,3.41112345114587,0.000646957925080046,0.10199389712815,1407.54540511324,1508.6907056899,1350.37201037936,1707.44956566625,1952.73296273537,1799.06143277258,1895.05372390862,1771.83545590754
"Wbp2",1664.96513424839,0.552775986204784,0.160891767032794,3.43570088388745,0.00059102311396704,0.10199389712815,1154.12616731628,1593.03733797003,1396.17838793633,1690.25743967385,2369.35246038713,1914.87402941491,1775.93606126294,1425.95919002566
"Hist1h1e",1483.78546868204,-0.443954180106541,0.12945469255831,-3.4294174381247,0.00060487842996538,0.10199389712815,1818.20670009747,1686.13692265659,1741.55847471585,1143.72880286282,1425.80502040995,1429.4130078731,1153.27555197868,1472.15926886187
"Peg13",3024.09479185938,0.330770361729778,0.0966545857610588,3.42219005053191,0.000621188770376318,0.10199389712815,2694.48767898576,2859.82826806408,2649.44087789492,3319.89001400608,3560.86599087038,3113.45508096666,3140.37474247715,2854.41568161004
"Pcdhb6",292.10032863559,0.592547629137204,0.17245228933371,3.43600906329851,0.000590351222791565,0.10199389712815,225.940043337049,178.241939912731,162.15457655166,316.697057754736,246.142810428828,412.483220917876,376.844969097257,418.298011084586
"Ablim3",2800.56455212702,0.345558100639272,0.100559811677701,3.43634395166533,0.000589621907071716,0.10199389712815,2361.68410163794,2699.88795591025,2512.02174522402,3054.76933422854,3367.59830268182,2771.5699497828,2728.87736242842,2908.10766512239
