"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","OB_3m3","OB_3m2","OB_3m1","OB_12m1","OB_12m3","OB_29m3","OB_29m2","OB_29m1"
"Trf",1486.23413973467,0.623458999294826,0.098483997723961,44.087388467268,2.67020886596686e-10,1.40933623945731e-07,1207.55793432166,1197.56303378866,1223.94640832213,1385.32341549286,1283.58917438441,1759.3995846074,2069.39866650822,1763.09490045204
"Fabp7",2797.33279784844,-0.646246841584748,0.116026975139877,41.1353507771599,1.16834760642081e-09,5.96761806453777e-07,3280.71049413053,3426.38300564383,4160.13520972366,2439.47219344791,2120.47472984242,2136.98037913992,2179.85322641603,2634.65314444321
"Dcx",3549.81747047054,-0.605301223012141,0.0990332951740116,41.047419576591,1.22086063510491e-09,6.04097103007851e-07,4778.3265921957,4497.42609101229,4004.39352602998,3385.03912302991,3003.85392727033,2727.1486798378,2870.735669761,3131.61615462729
"Ifi204",28.7112527998356,1.88216667378337,0.379051086696833,40.4192343281209,1.67137839612595e-09,8.0195774315934e-07,12.2129753155162,14.3230130287016,17.4064234716471,9.04848736442104,13.6746005793793,69.0116158074139,46.5641772160404,47.4487296155649
"Bcas1",1585.29643142373,0.576265830030824,0.0970096002606001,40.2139347189117,1.85205989699425e-09,8.62515188500203e-07,1199.92482474946,1384.55792610782,1367.77843385101,1404.32523895815,1419.42354013957,1890.2836835525,2118.12861940872,1897.9491846226
"Mpeg1",271.479917616099,0.801879616926734,0.140867472800338,39.0756006109976,3.27220978350256e-09,1.48034770605656e-06,215.253689935973,187.790615265198,228.115760233691,225.307335374084,220.61688934732,388.686112018768,371.43052988609,334.638408867668
"Neat1",329.539708483636,0.799175523066742,0.137452866997522,38.9556098366197,3.47453590867157e-09,1.52821671049738e-06,225.940043337049,272.932970491369,257.431841870149,289.551595661473,269.845451433085,496.566339028058,408.248716522029,415.800709525872
"Stat1",823.783713776363,0.575971092929703,0.119572859050983,38.6220954268859,4.10505082267383e-09,1.75670832109046e-06,674.766886182269,736.839448032092,722.824637848925,732.022627781662,536.955982750295,1077.2157961663,1007.08569327715,1102.55863817221
"Tgtp2",70.5306360682835,1.23228548870164,0.261377843531607,38.5687948363391,4.21592245809255e-09,1.75670832109046e-06,47.3252793476252,37.3989784638319,61.3805459263346,42.5278906127789,30.9957613132598,95.9816725597365,105.040120696649,143.594839626052
"H2-D1",407.377285331437,0.711085416941865,0.13846306805035,38.0676551611267,5.41643720135236e-09,2.19907350374906e-06,270.212078855795,344.548035634877,377.444551069401,313.077662808968,313.604173287099,483.081310651897,573.930556383754,583.119913959706
"Dpysl3",711.662661960573,-0.659182968360073,0.108900505666851,37.9923910518733,5.62415273023754e-09,2.22632085826453e-06,832.008943369539,966.803379437356,870.321173582356,642.442602873894,686.464949084842,538.60789808315,601.002752439592,555.649596813852
"Gm4951",37.8025637104823,1.60101118868846,0.335225996095369,37.3057894288203,7.92776474412258e-09,3.061664072157e-06,12.2129753155162,25.4631342732472,26.5676989830403,18.0969747288421,16.4095206952552,60.2860092110742,58.4759434806089,84.9082529962741
"Slfn2",35.7824215927151,1.60327114474503,0.339947970739021,36.8705628014296,9.85505415955205e-09,3.71535541815112e-06,15.2662191443952,20.6887965970134,25.651571431901,15.3824285195158,16.4095206952552,49.9739286881273,61.7246070073094,81.1623006582032
"Oprd1",382.883867970734,0.714915137639837,0.125488950877057,36.0849061428075,1.45969523758211e-08,5.35757884271618e-06,254.9458597114,287.25598352007,288.580178608886,399.94314150741,462.201499583021,458.490964789485,455.895781580303,455.757534465295
"Ddx60",62.3803002119202,1.27086691092211,0.251266333360976,36.0454471303883,1.48878027712209e-08,5.35757884271618e-06,42.7454136043066,43.7647620321437,36.6451020455729,43.432739349221,34.642321467761,91.2222507799149,94.2112422743144,112.378570142127
"Tubb2b",1127.74415263127,-0.715749260586708,0.118980438634798,35.961347591721,1.55271800690118e-08,5.46349709361629e-06,1242.67023835377,1368.64346718704,1592.22968388014,1002.57239997785,1253.50505310977,890.011872826648,813.248769517357,859.071736197597
"Abca13",32.743933646728,1.93162213382223,0.41787066501223,35.5236913546738,1.93253974253399e-08,6.65213788767025e-06,19.8460848877138,16.7101818668185,13.7419132670898,19.0018234652842,4.55820019312644,88.842539890004,36.818186635939,62.4325389678486
"Gbp10",166.853337924275,0.797234935832562,0.174937155860126,34.2769835336021,3.60452131090796e-08,1.21434022206206e-05,137.395972299557,125.724225474158,140.167515324316,137.5370079392,92.9872839397794,213.38074312867,240.401100975837,247.23285431268
"Islr2",350.724796939508,-0.741370150382046,0.132228719382656,34.0806849335012,3.97624647354705e-08,1.31166430546133e-05,433.560623700824,471.863707001113,456.231520467382,296.79038555301,327.278773866479,237.177852027779,286.965278191877,295.930234707602
"Vcan",832.595923521799,-0.603611351752707,0.115380978662034,33.9173796994525,4.31454077765357e-08,1.39421303415034e-05,1170.91900837511,1068.65591653034,926.204954201854,758.263241138483,656.380827810208,659.973153468601,729.866405665378,690.503880984405
"I830012O16Rik",292.079194349103,0.935710493322115,0.185821511223238,33.6714589301282,4.87905365980338e-08,1.54509871298653e-05,167.928410588347,224.393870782991,258.347969421289,262.40613356821,170.476687222929,477.528651908772,333.529455407918,442.022375892368
"Pcdhb8",135.123433813153,1.0978459820751,0.195027159972669,33.0334443950182,6.71241331941774e-08,2.08400691175805e-05,74.8044738075366,93.0995846865602,97.1095204207681,98.6285122721893,142.215846025545,177.685079780008,185.173821021928,212.270632490685
"H2-Q6",19.8887519128909,1.61546669537864,0.438136538020903,32.4140738018656,9.14899322354122e-08,2.7858684365683e-05,6.10648765775809,11.1401212445457,18.3225510227864,5.42909241865262,4.55820019312644,35.6956633486623,37.9010744781724,39.9568249394231
"Sp100",108.748209926809,1.04806794417673,0.214137741524406,32.3276466470451,9.55302081736568e-08,2.85401003060695e-05,58.0116327487018,87.5295240642874,84.2837347048176,74.1975963882525,79.3126833604001,130.090861981792,166.764727703959,189.79491846226
"Iigp1",78.41054717288,0.839372476065692,0.260335485476396,32.0862968068371,1.07782729134358e-07,3.16042913539522e-05,50.3785231765042,78.7765716578586,67.7934387843098,44.3375880856631,28.260841197384,131.677335908399,81.2165881675124,144.843490405409
"Tnc",134.090605843349,-1.06585409602141,0.189047960336475,31.870919228659,1.20037743514661e-07,3.45577751056572e-05,175.561520160545,194.952121779549,172.231979614193,114.010940791705,155.890446604924,83.2898811468788,93.1283544320809,83.6596022169171
"Pisd-ps2",337.96244220123,0.861363859819765,0.162249468321354,31.6470162055827,1.34257249798591e-07,3.79612373805515e-05,270.212078855795,181.424831696887,307.818857182812,290.456444397915,279.873491857964,439.453277670199,453.730005895836,480.730550052434
"H2-K1",286.177537356759,0.81437521403065,0.1722779133997,31.0097956010947,1.84632624347884e-07,5.12889995425333e-05,160.29530101615,217.23236426864,291.328561262304,199.066722017263,233.379849888074,391.859059871982,426.657809839998,369.600630689664
"Ly6a",77.3407178577416,1.35062566344077,0.247977880262893,30.9470947708761,1.90512622365528e-07,5.2009945905789e-05,61.0648765775809,43.7647620321437,34.8128469432942,59.7200166051789,73.8428431286484,130.090861981792,118.034774803451,97.3947607898438
"Camk4",1859.81588502755,-0.546124442551034,0.100062611473631,30.8115887675449,2.038677405957e-07,5.47125729591918e-05,2470.07425756315,2153.22629198147,2126.33204619437,1843.17687613257,1665.5663505684,1462.72896033185,1495.46811012446,1661.95418732413
"Ifi203",33.988535497875,1.78148108946696,0.364488715841985,30.2755109494008,2.665362780866e-07,7.03389237870537e-05,13.7395972299557,20.6887965970134,16.4902959205078,20.8115209381684,20.0560808497564,53.1468765413417,43.3155136893399,83.6596022169171
"Clec1a",184.268982165723,0.943791220411305,0.173683824854814,30.1996948606796,2.76834099116677e-07,7.18588709084176e-05,109.916777839646,136.864346718704,137.419132670898,163.777621296021,179.593087609182,259.38848700028,202.500026497664,284.69237769339
"Eif2ak2",408.672787504995,0.552001543482546,0.128457361408982,29.7879042589872,3.40125173582642e-07,8.68635806210896e-05,390.815210096518,350.913819203188,325.225280654459,342.937671111557,299.017932669095,487.047495468415,500.294183111876,573.13070772485
"Pcdhb3",196.480087622276,0.909026631961996,0.166437591817593,29.708620169185,3.53879249682731e-07,8.89416514202598e-05,154.188813358392,136.864346718704,119.096581648112,218.068545482547,177.769807531931,229.245482394743,279.385063296243,257.222060547536
"Snora7a",35.331855057437,2.18572694351006,0.473800706927963,29.2182820775555,4.52200107770477e-07,0.00011187713291309,16.7928410588347,11.1401212445457,18.3225510227864,14.4775797830737,16.4095206952552,135.643520724917,41.1497380048729,28.7189679252104
"Rtp4",54.8624408340946,1.51010286773595,0.303538911229537,29.0420657531499,4.93850559540928e-07,0.00012030199630417,16.7928410588347,35.8075325717539,38.4773571478515,49.7666805043157,29.1724812360092,95.1884355964329,72.5534854296444,101.140713127915
"H2-T24",35.3186778677202,1.82460845268145,0.356553668420846,28.6181726297367,6.1043970299379e-07,0.000146450034200056,16.7928410588347,15.9144589207795,17.4064234716471,36.1939494576842,18.2328007725058,53.9401135046453,54.1443921116749,69.9244436439904
"Gbp2",137.6358036038,0.7543772427262,0.17394607747137,28.4881340501061,6.5144880409814e-07,0.000153955826329701,103.810290181887,109.01404360734,120.012709199251,108.581848373052,94.81056401703,180.064790669919,186.256708864162,198.535473917759
"Trim30a",65.3680005555108,1.41593318231802,0.277569238482134,28.2295464023693,7.413646694583e-07,0.000172628943767687,51.9051450909437,30.2374719494811,34.8128469432942,60.624865341621,43.7587218540139,123.744966275363,77.9679246408119,99.8920623485577
"St8sia2",32.0661233775518,-1.8208986342389,0.374221918767636,28.0892479089781,7.95238351126622e-07,0.000182489913793318,44.2720355187461,64.4535586291571,56.799908170638,22.6212184110526,20.0560808497564,9.51884355964329,23.823532529137,14.9838093522837
"D0H4S114",674.339793149726,-0.45790300223186,0.104182619234707,27.8515521258252,8.95596318472912e-07,0.000199730593052114,766.36420104864,843.466322801315,846.501857252733,574.578947640736,569.775024140805,584.615641954759,582.593659121622,626.8226912372
"Igfbpl1",51.4221722697246,-1.50774350907716,0.287587960962985,27.8602075791671,8.91728797222761e-07,0.000199730593052114,82.4375833797342,72.4107880895468,72.3740765400064,47.0521342949894,56.5216823947679,20.6241610458938,32.486635267005,27.4703171458534
"Agxt2l1",468.539570057265,0.616384814217143,0.11932489997926,27.4817652650762,1.07748317220015e-06,0.000236956507619683,369.442503294364,387.517074720981,371.947785762565,477.760132841431,406.591457226879,540.194372009757,604.251415966292,590.611818635848
"Zfp57",80.0134886593796,-1.16755821005993,0.232134316909645,27.438135842255,1.10124640835446e-06,0.000238864871642253,125.182996984041,109.01404360734,116.348198994694,73.2927476518104,60.1682425492691,52.3536395780381,40.0668501626394,63.6811897472056
"Ctss",1125.26858932724,0.491127782944627,0.112017950422672,26.9349758838098,1.41626427969487e-06,0.000303042278441737,987.724378642371,861.767950560211,1103.93369912288,1027.00331586179,872.439516964401,1365.95405080881,1369.85312042538,1413.47268223209
"Fmo2",45.7971814802857,1.62081906994343,0.31833392529728,26.8751602464751,1.45926142542493e-06,0.000308079272135711,15.2662191443952,27.0545801653252,25.651571431901,49.7666805043157,32.8190413905104,65.8386679541994,88.7968030631469,61.1838881884916
"Gfap",2915.11732942818,0.43843620117382,0.100264839300246,25.8842726806621,2.39497841341232e-06,0.00049897484471014,2367.7905892957,2704.66229358648,2675.09244932682,2403.27824399023,2661.98891278584,3437.09576199453,3866.99248461582,3204.03789982999
